Cruise,Station,Year,Month,Day,Longitude,Latitude,Depth,Temperature,Salinity,Nitrate
AN2015_03,CB4,2015,9,15,210.00864,74.99993,72.215,-0.0134,31.0466,0.663
AN2015_03,CB4,2015,9,15,210.00864,74.99993,76.403,-0.1168,31.2087,1.784
AN2015_03,CB4,2015,9,15,210.00864,74.99993,76.403,-0.1168,31.2087,1.784
AN2015_03,CB4,2015,9,15,210.00864,74.99993,810.22998,0.2812,34.858,13.162
AN2015_03,CB4,2015,9,15,210.00864,74.99993,810.22998,0.2812,34.858,13.162
AN2015_03,QMG,2015,9,21,258.28311,68.2466,10.074,1.5285,27.3202,0
AN2015_03,QMG,2015,9,21,258.28311,68.2466,10.074,1.5285,27.3202,0
AN2015_03,QMG,2015,9,21,258.28311,68.2466,2.387,1.5657,27.3042,0
AN2015_03,QMG,2015,9,21,258.28311,68.2466,2.387,1.5657,27.3042,0
AN2015_03,QMG,2015,9,21,258.28311,68.2466,20.256,1.4703,27.3512,0.319
AN2015_03,QMG,2015,9,21,258.28311,68.2466,20.256,1.4703,27.3512,0.319
AN2015_03,QMG,2015,9,21,258.28311,68.2466,30.403,-0.5831,28.5846,1.132
AN2015_03,QMG,2015,9,21,258.28311,68.2466,30.403,-0.5831,28.5846,1.132
AN2015_03,QMG,2015,9,21,258.28311,68.2466,40.443,-1.153,28.7677,1.428
AN2015_03,QMG,2015,9,21,258.28311,68.2466,40.443,-1.153,28.7677,1.428
AN2015_03,QMG,2015,9,21,258.28311,68.2466,50.637,-1.3527,28.9002,2.404
AN2015_03,QMG,2015,9,21,258.28311,68.2466,50.637,-1.3527,28.9002,2.404
AN2015_03,QMG,2015,9,21,258.28311,68.2466,60.847,-1.4114,28.9803,2.685
AN2015_03,QMG,2015,9,21,258.28311,68.2466,60.847,-1.4114,28.9803,2.685
AN2015_03,QMG,2015,9,21,258.28311,68.2466,70.796,-1.4343,29.0273,2.787
AN2015_03,QMG,2015,9,21,258.28311,68.2466,70.796,-1.4343,29.0273,2.787
AN2015_03,QMG,2015,9,21,258.28311,68.2466,80.929,-1.4585,29.0928,2.823
AN2015_03,QMG,2015,9,21,258.28311,68.2466,80.929,-1.4585,29.0928,2.823
AN2015_03,QMG,2015,9,21,258.28311,68.2466,94.122,-1.4761,29.1493,2.887
AN2015_03,QMG,2015,9,21,258.28311,68.2466,94.122,-1.4761,29.1493,2.887
AN2015_03,QMG1,2015,9,22,260.10931,68.49386,10.833,1.6141,26.5348,0.067
AN2015_03,QMG1,2015,9,22,260.10931,68.49386,10.833,1.6141,26.5348,0.067
AN2015_03,QMG1,2015,9,22,260.10931,68.49386,15.769,1.5968,26.5155,0.019
AN2015_03,QMG1,2015,9,22,260.10931,68.49386,15.769,1.5968,26.5155,0.019
AN2015_03,QMG1,2015,9,22,260.10931,68.49386,2.15,1.6207,26.5504,0
AN2015_03,QMG1,2015,9,22,260.10931,68.49386,2.15,1.6207,26.5504,0
AN2015_03,QMG1,2015,9,22,260.10931,68.49386,21.152,1.6444,26.6651,0.086
AN2015_03,QMG1,2015,9,22,260.10931,68.49386,21.152,1.6444,26.6651,0.086
AN2015_03,QMG1,2015,9,22,260.10931,68.49386,25.678,1.1399,27.0745,0.197
AN2015_03,QMG1,2015,9,22,260.10931,68.49386,25.678,1.1399,27.0745,0.197
AN2015_03,QMG2,2015,9,21,259.19986,68.3135,10.066,2.0396,26.7852,0.039
AN2015_03,QMG2,2015,9,21,259.19986,68.3135,10.066,2.0396,26.7852,0.039
AN2015_03,QMG2,2015,9,21,259.19986,68.3135,2.229,2.0413,26.7861,0.067
AN2015_03,QMG2,2015,9,21,259.19986,68.3135,2.229,2.0413,26.7861,0.067
AN2015_03,QMG2,2015,9,21,259.19986,68.3135,20.287,2.033,26.7875,0.017
AN2015_03,QMG2,2015,9,21,259.19986,68.3135,20.287,2.033,26.7875,0.017
AN2015_03,QMG2,2015,9,21,259.19986,68.3135,30.185,1.064,27.6612,0.102
AN2015_03,QMG2,2015,9,21,259.19986,68.3135,30.185,1.064,27.6612,0.102
AN2015_03,QMG2,2015,9,21,259.19986,68.3135,42.936,-0.8777,28.5977,0.807
AN2015_03,QMG2,2015,9,21,259.19986,68.3135,42.936,-0.8777,28.5977,0.807
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,10.647,2.0826,26.8715,0
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,10.647,2.0826,26.8715,0
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,15.015,1.6053,27.2416,0
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,15.015,1.6053,27.2416,0
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,2.132,2.1012,26.8623,0
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,2.132,2.1012,26.8623,0
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,20.655,0.679,27.9128,0
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,20.655,0.679,27.9128,0
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,30.88,-0.2248,28.2158,0
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,30.88,-0.2248,28.2158,0
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,40.911,-1.2022,28.7084,0.795
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,40.911,-1.2022,28.7084,0.795
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,54.03,-1.4072,28.973,2.088
AN2015_03,QMG3,2015,9,21,257.39435,68.32956,54.03,-1.4072,28.973,2.088
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,2.34,1.3121,27.2756,0
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,2.34,1.3121,27.2756,0
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,20.141,-0.0752,28.2632,0
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,20.141,-0.0752,28.2632,0
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,30.187,-1.0414,28.5797,0
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,30.187,-1.0414,28.5797,0
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,40.205,-1.1264,28.7867,0.417
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,40.205,-1.1264,28.7867,0.417
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,50.622,-1.4255,28.9642,1.817
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,50.622,-1.4255,28.9642,1.817
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,59.87,-1.5161,29.2238,2.604
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,59.87,-1.5161,29.2238,2.604
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,59.875,-1.516,29.2235,2.648
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,59.875,-1.516,29.2235,2.648
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,9.986,1.324,27.2702,0
AN2015_03,QMG4,2015,9,21,256.57538,68.48325,9.986,1.324,27.2702,0
AN2015_4,101,2015,10,10,282.62567,76.36813,101.808,-0.9229,33.6115,9.994
AN2015_4,101,2015,10,10,282.62567,76.36813,101.808,-0.9229,33.6115,9.994
AN2015_4,101,2015,10,10,282.62567,76.36813,126.308,-0.8943,33.7154,10.899
AN2015_4,101,2015,10,10,282.62567,76.36813,126.308,-0.8943,33.7154,10.899
AN2015_4,101,2015,10,10,282.62567,76.36813,151.64301,-0.4681,33.8282,12.145
AN2015_4,101,2015,10,10,282.62567,76.36813,151.64301,-0.4681,33.8282,12.145
AN2015_4,101,2015,10,10,282.62567,76.36813,176.901,-0.2407,33.9394,12.748
AN2015_4,101,2015,10,10,282.62567,76.36813,176.901,-0.2407,33.9394,12.748
AN2015_4,101,2015,10,10,282.62567,76.36813,19.952,-0.581,32.5329,3.443
AN2015_4,101,2015,10,10,282.62567,76.36813,19.952,-0.581,32.5329,3.443
AN2015_4,101,2015,10,10,282.62567,76.36813,202.084,0.1045,34.0811,13.571
AN2015_4,101,2015,10,10,282.62567,76.36813,202.084,0.1045,34.0811,13.571
AN2015_4,101,2015,10,10,282.62567,76.36813,252.76801,0.1105,34.1498,14.069
AN2015_4,101,2015,10,10,282.62567,76.36813,252.76801,0.1105,34.1498,14.069
AN2015_4,101,2015,10,10,282.62567,76.36813,3.376,-1.5435,31.3189,1.894
AN2015_4,101,2015,10,10,282.62567,76.36813,3.376,-1.5435,31.3189,1.894
AN2015_4,101,2015,10,10,282.62567,76.36813,30.751,-0.5902,32.7315,4.12
AN2015_4,101,2015,10,10,282.62567,76.36813,30.751,-0.5902,32.7315,4.12
AN2015_4,101,2015,10,10,282.62567,76.36813,303.93201,0.1186,34.1717,14.1
AN2015_4,101,2015,10,10,282.62567,76.36813,303.93201,0.1186,34.1717,14.1
AN2015_4,101,2015,10,10,282.62567,76.36813,363.97101,0.118,34.1749,14.323
AN2015_4,101,2015,10,10,282.62567,76.36813,363.97101,0.118,34.1749,14.323
AN2015_4,101,2015,10,10,282.62567,76.36813,40.765,-0.6639,32.9578,5.789
AN2015_4,101,2015,10,10,282.62567,76.36813,40.765,-0.6639,32.9578,5.789
AN2015_4,101,2015,10,10,282.62567,76.36813,50.398,-0.774,33.0793,6.68
AN2015_4,101,2015,10,10,282.62567,76.36813,50.398,-0.774,33.0793,6.68
AN2015_4,101,2015,10,10,282.62567,76.36813,60.673,-0.8421,33.1914,7.389
AN2015_4,101,2015,10,10,282.62567,76.36813,60.673,-0.8421,33.1914,7.389
AN2015_4,101,2015,10,10,282.62567,76.36813,70.583,-0.8708,33.3348,8.012
AN2015_4,101,2015,10,10,282.62567,76.36813,70.583,-0.8708,33.3348,8.012
AN2015_4,101,2015,10,10,282.62567,76.36813,81.029,-0.911,33.4714,8.295
AN2015_4,101,2015,10,10,282.62567,76.36813,81.029,-0.911,33.4714,8.295
AN2015_4,101,2015,10,10,282.62567,76.36813,9.773,-1.4067,31.7295,2.23
AN2015_4,101,2015,10,10,282.62567,76.36813,9.773,-1.4067,31.7295,2.23
AN2015_4,103,2015,10,10,283.44315,76.35699,1.784,-1.5816,30.0842,0.261
AN2015_4,103,2015,10,10,283.44315,76.35699,1.784,-1.5816,30.0842,0.261
AN2015_4,103,2015,10,10,283.44315,76.35699,10.129,-1.6134,30.1784,0.464
AN2015_4,103,2015,10,10,283.44315,76.35699,10.129,-1.6134,30.1784,0.464
AN2015_4,103,2015,10,10,283.44315,76.35699,100.83,-0.78,33.4295,7.712
AN2015_4,103,2015,10,10,283.44315,76.35699,100.83,-0.78,33.4295,7.712
AN2015_4,103,2015,10,10,283.44315,76.35699,126.391,-0.6897,33.6875,10.209
AN2015_4,103,2015,10,10,283.44315,76.35699,126.391,-0.6897,33.6875,10.209
AN2015_4,103,2015,10,10,283.44315,76.35699,143.37601,-0.6836,33.7071,10.294
AN2015_4,103,2015,10,10,283.44315,76.35699,143.37601,-0.6836,33.7071,10.294
AN2015_4,103,2015,10,10,283.44315,76.35699,20.695,-1.1582,31.3331,2.063
AN2015_4,103,2015,10,10,283.44315,76.35699,20.695,-1.1582,31.3331,2.063
AN2015_4,103,2015,10,10,283.44315,76.35699,30.737,-0.248,31.9541,2.97
AN2015_4,103,2015,10,10,283.44315,76.35699,30.737,-0.248,31.9541,2.97
AN2015_4,103,2015,10,10,283.44315,76.35699,40.543,-0.8898,32.2278,4.509
AN2015_4,103,2015,10,10,283.44315,76.35699,40.543,-0.8898,32.2278,4.509
AN2015_4,103,2015,10,10,283.44315,76.35699,50.905,-0.3107,32.7457,5.059
AN2015_4,103,2015,10,10,283.44315,76.35699,50.905,-0.3107,32.7457,5.059
AN2015_4,103,2015,10,10,283.44315,76.35699,61.138,-0.7457,33.0374,6.275
AN2015_4,103,2015,10,10,283.44315,76.35699,61.138,-0.7457,33.0374,6.275
AN2015_4,103,2015,10,10,283.44315,76.35699,71.261,-0.8694,33.2252,6.947
AN2015_4,103,2015,10,10,283.44315,76.35699,71.261,-0.8694,33.2252,6.947
AN2015_4,103,2015,10,10,283.44315,76.35699,81.526,-0.8639,33.3141,7.244
AN2015_4,103,2015,10,10,283.44315,76.35699,81.526,-0.8639,33.3141,7.244
AN2015_4,105,2015,10,10,284.20053,76.29487,1.75,-1.6026,30.0665,0.281
AN2015_4,105,2015,10,10,284.20053,76.29487,1.75,-1.6026,30.0665,0.281
AN2015_4,105,2015,10,10,284.20053,76.29487,10.43,-1.6271,30.4822,1.165
AN2015_4,105,2015,10,10,284.20053,76.29487,10.43,-1.6271,30.4822,1.165
AN2015_4,105,2015,10,10,284.20053,76.29487,101.328,-0.7263,33.4202,7.331
AN2015_4,105,2015,10,10,284.20053,76.29487,101.328,-0.7263,33.4202,7.331
AN2015_4,105,2015,10,10,284.20053,76.29487,126.921,-0.7909,33.6023,9.173
AN2015_4,105,2015,10,10,284.20053,76.29487,126.921,-0.7909,33.6023,9.173
AN2015_4,105,2015,10,10,284.20053,76.29487,151.864,-0.6056,33.7311,10.63
AN2015_4,105,2015,10,10,284.20053,76.29487,151.864,-0.6056,33.7311,10.63
AN2015_4,105,2015,10,10,284.20053,76.29487,177.123,-0.2796,33.8208,11.619
AN2015_4,105,2015,10,10,284.20053,76.29487,177.123,-0.2796,33.8208,11.619
AN2015_4,105,2015,10,10,284.20053,76.29487,19.897,-1.4717,30.9814,1.591
AN2015_4,105,2015,10,10,284.20053,76.29487,19.897,-1.4717,30.9814,1.591
AN2015_4,105,2015,10,10,284.20053,76.29487,202.953,0.1498,33.9254,12.593
AN2015_4,105,2015,10,10,284.20053,76.29487,202.953,0.1498,33.9254,12.593
AN2015_4,105,2015,10,10,284.20053,76.29487,253.38,0.2947,34.0991,12.852
AN2015_4,105,2015,10,10,284.20053,76.29487,253.38,0.2947,34.0991,12.852
AN2015_4,105,2015,10,10,284.20053,76.29487,30.571,-1.1559,31.3248,2.053
AN2015_4,105,2015,10,10,284.20053,76.29487,30.571,-1.1559,31.3248,2.053
AN2015_4,105,2015,10,10,284.20053,76.29487,315.104,-0.08,34.2727,12.311
AN2015_4,105,2015,10,10,284.20053,76.29487,315.104,-0.08,34.2727,12.311
AN2015_4,105,2015,10,10,284.20053,76.29487,40.238,-0.8821,31.7823,3.82
AN2015_4,105,2015,10,10,284.20053,76.29487,40.238,-0.8821,31.7823,3.82
AN2015_4,105,2015,10,10,284.20053,76.29487,50.572,-0.8856,32.2469,5.217
AN2015_4,105,2015,10,10,284.20053,76.29487,50.572,-0.8856,32.2469,5.217
AN2015_4,105,2015,10,10,284.20053,76.29487,60.664,-0.618,32.6999,6.107
AN2015_4,105,2015,10,10,284.20053,76.29487,60.664,-0.618,32.6999,6.107
AN2015_4,105,2015,10,10,284.20053,76.29487,71.033,-0.6862,32.9709,6.022
AN2015_4,105,2015,10,10,284.20053,76.29487,71.033,-0.6862,32.9709,6.022
AN2015_4,105,2015,10,10,284.20053,76.29487,81.436,-0.9908,33.1652,6.993
AN2015_4,105,2015,10,10,284.20053,76.29487,81.436,-0.9908,33.1652,6.993
AN2015_4,107,2015,10,9,285.03146,76.27858,10.095,-1.6368,30.0826,0.178
AN2015_4,107,2015,10,9,285.03146,76.27858,10.095,-1.6368,30.0826,0.178
AN2015_4,107,2015,10,9,285.03146,76.27858,100.862,-0.7381,33.4365,8.15
AN2015_4,107,2015,10,9,285.03146,76.27858,100.862,-0.7381,33.4365,8.15
AN2015_4,107,2015,10,9,285.03146,76.27858,125.775,-0.7479,33.6454,9.971
AN2015_4,107,2015,10,9,285.03146,76.27858,125.775,-0.7479,33.6454,9.971
AN2015_4,107,2015,10,9,285.03146,76.27858,151.81,-0.6848,33.723,10.697
AN2015_4,107,2015,10,9,285.03146,76.27858,151.81,-0.6848,33.723,10.697
AN2015_4,107,2015,10,9,285.03146,76.27858,176.097,-0.2182,33.813,11.738
AN2015_4,107,2015,10,9,285.03146,76.27858,176.097,-0.2182,33.813,11.738
AN2015_4,107,2015,10,9,285.03146,76.27858,2.691,-1.635,30.0809,0.169
AN2015_4,107,2015,10,9,285.03146,76.27858,2.691,-1.635,30.0809,0.169
AN2015_4,107,2015,10,9,285.03146,76.27858,20.079,-1.5377,30.4392,1.142
AN2015_4,107,2015,10,9,285.03146,76.27858,20.079,-1.5377,30.4392,1.142
AN2015_4,107,2015,10,9,285.03146,76.27858,202.153,0.1118,33.9243,12.607
AN2015_4,107,2015,10,9,285.03146,76.27858,202.153,0.1118,33.9243,12.607
AN2015_4,107,2015,10,9,285.03146,76.27858,252.35899,0.175,34.1062,12.543
AN2015_4,107,2015,10,9,285.03146,76.27858,252.35899,0.175,34.1062,12.543
AN2015_4,107,2015,10,9,285.03146,76.27858,30.047,-1.3646,31.27,2.582
AN2015_4,107,2015,10,9,285.03146,76.27858,30.047,-1.3646,31.27,2.582
AN2015_4,107,2015,10,9,285.03146,76.27858,303.505,0.0904,34.2252,12.727
AN2015_4,107,2015,10,9,285.03146,76.27858,303.505,0.0904,34.2252,12.727
AN2015_4,107,2015,10,9,285.03146,76.27858,40.283,-0.9837,31.9315,4.318
AN2015_4,107,2015,10,9,285.03146,76.27858,40.283,-0.9837,31.9315,4.318
AN2015_4,107,2015,10,9,285.03146,76.27858,404.10001,-0.1518,34.3422,12.085
AN2015_4,107,2015,10,9,285.03146,76.27858,404.10001,-0.1518,34.3422,12.085
AN2015_4,107,2015,10,9,285.03146,76.27858,433.534,-0.1197,34.3891,12.153
AN2015_4,107,2015,10,9,285.03146,76.27858,433.534,-0.1197,34.3891,12.153
AN2015_4,107,2015,10,9,285.03146,76.27858,50.921,-0.4628,32.4185,4.287
AN2015_4,107,2015,10,9,285.03146,76.27858,50.921,-0.4628,32.4185,4.287
AN2015_4,107,2015,10,9,285.03146,76.27858,60.714,-0.953,32.7131,4.294
AN2015_4,107,2015,10,9,285.03146,76.27858,60.714,-0.953,32.7131,4.294
AN2015_4,107,2015,10,9,285.03146,76.27858,70.786,-1.2419,32.9528,7.092
AN2015_4,107,2015,10,9,285.03146,76.27858,70.786,-1.2419,32.9528,7.092
AN2015_4,107,2015,10,9,285.03146,76.27858,80.936,-1.203,33.114,7.026
AN2015_4,107,2015,10,9,285.03146,76.27858,80.936,-1.203,33.114,7.026
AN2015_4,108,2015,10,9,285.41428,76.26798,10.153,-1.6059,30.4082,0.779
AN2015_4,108,2015,10,9,285.41428,76.26798,10.153,-1.6059,30.4082,0.779
AN2015_4,108,2015,10,9,285.41428,76.26798,100.511,-0.8809,33.5777,9.696
AN2015_4,108,2015,10,9,285.41428,76.26798,100.511,-0.8809,33.5777,9.696
AN2015_4,108,2015,10,9,285.41428,76.26798,126.087,-0.6379,33.7516,11.141
AN2015_4,108,2015,10,9,285.41428,76.26798,126.087,-0.6379,33.7516,11.141
AN2015_4,108,2015,10,9,285.41428,76.26798,152.005,0.0661,33.9109,12.318
AN2015_4,108,2015,10,9,285.41428,76.26798,152.005,0.0661,33.9109,12.318
AN2015_4,108,2015,10,9,285.41428,76.26798,177.67999,-0.1989,33.973,12.1
AN2015_4,108,2015,10,9,285.41428,76.26798,177.67999,-0.1989,33.973,12.1
AN2015_4,108,2015,10,9,285.41428,76.26798,2.259,-1.6415,30.3194,0.418
AN2015_4,108,2015,10,9,285.41428,76.26798,2.259,-1.6415,30.3194,0.418
AN2015_4,108,2015,10,9,285.41428,76.26798,20.693,-1.3479,31.2298,2.031
AN2015_4,108,2015,10,9,285.41428,76.26798,20.693,-1.3479,31.2298,2.031
AN2015_4,108,2015,10,9,285.41428,76.26798,202.22,-0.2498,34.032,12.011
AN2015_4,108,2015,10,9,285.41428,76.26798,202.22,-0.2498,34.032,12.011
AN2015_4,108,2015,10,9,285.41428,76.26798,253.3,-0.3867,34.1135,11.675
AN2015_4,108,2015,10,9,285.41428,76.26798,253.3,-0.3867,34.1135,11.675
AN2015_4,108,2015,10,9,285.41428,76.26798,30.566,-1.0178,32.1328,4.371
AN2015_4,108,2015,10,9,285.41428,76.26798,30.566,-1.0178,32.1328,4.371
AN2015_4,108,2015,10,9,285.41428,76.26798,303.871,-0.3122,34.1959,11.735
AN2015_4,108,2015,10,9,285.41428,76.26798,303.871,-0.3122,34.1959,11.735
AN2015_4,108,2015,10,9,285.41428,76.26798,40.899,-0.2566,32.488,3.907
AN2015_4,108,2015,10,9,285.41428,76.26798,40.899,-0.2566,32.488,3.907
AN2015_4,108,2015,10,9,285.41428,76.26798,406.504,-0.1422,34.3682,12.039
AN2015_4,108,2015,10,9,285.41428,76.26798,406.504,-0.1422,34.3682,12.039
AN2015_4,108,2015,10,9,285.41428,76.26798,444.358,-0.1051,34.405,12.19
AN2015_4,108,2015,10,9,285.41428,76.26798,444.358,-0.1051,34.405,12.19
AN2015_4,108,2015,10,9,285.41428,76.26798,50.916,-0.8865,32.7042,5.584
AN2015_4,108,2015,10,9,285.41428,76.26798,50.916,-0.8865,32.7042,5.584
AN2015_4,108,2015,10,9,285.41428,76.26798,60.948,-1.0132,32.9489,7.451
AN2015_4,108,2015,10,9,285.41428,76.26798,60.948,-1.0132,32.9489,7.451
AN2015_4,108,2015,10,9,285.41428,76.26798,71.7,-0.9737,33.2238,7.979
AN2015_4,108,2015,10,9,285.41428,76.26798,71.7,-0.9737,33.2238,7.979
AN2015_4,108,2015,10,9,285.41428,76.26798,81.383,-0.8377,33.4158,9.074
AN2015_4,108,2015,10,9,285.41428,76.26798,81.383,-0.8377,33.4158,9.074
AN2015_4,110,2015,10,7,286.35464,76.3,101.016,-0.7748,33.6498,9.803
AN2015_4,110,2015,10,7,286.35464,76.3,101.016,-0.7748,33.6498,9.803
AN2015_4,110,2015,10,7,286.35464,76.3,126.457,-0.354,33.7998,11.589
AN2015_4,110,2015,10,7,286.35464,76.3,126.457,-0.354,33.7998,11.589
AN2015_4,110,2015,10,7,286.35464,76.3,151.32001,0.3106,33.9185,12.759
AN2015_4,110,2015,10,7,286.35464,76.3,151.32001,0.3106,33.9185,12.759
AN2015_4,110,2015,10,7,286.35464,76.3,176.627,0.7475,34.0218,13.514
AN2015_4,110,2015,10,7,286.35464,76.3,176.627,0.7475,34.0218,13.514
AN2015_4,110,2015,10,7,286.35464,76.3,20.03,-0.6961,32.1982,2.825
AN2015_4,110,2015,10,7,286.35464,76.3,20.03,-0.6961,32.1982,2.825
AN2015_4,110,2015,10,7,286.35464,76.3,201.608,0.475,34.1011,13.256
AN2015_4,110,2015,10,7,286.35464,76.3,201.608,0.475,34.1011,13.256
AN2015_4,110,2015,10,7,286.35464,76.3,252.37199,0.0826,34.19,12.522
AN2015_4,110,2015,10,7,286.35464,76.3,252.37199,0.0826,34.19,12.522
AN2015_4,110,2015,10,7,286.35464,76.3,3.771,-1.2105,31.6684,1.626
AN2015_4,110,2015,10,7,286.35464,76.3,3.771,-1.2105,31.6684,1.626
AN2015_4,110,2015,10,7,286.35464,76.3,30.725,-0.413,32.8628,4.678
AN2015_4,110,2015,10,7,286.35464,76.3,30.725,-0.413,32.8628,4.678
AN2015_4,110,2015,10,7,286.35464,76.3,303.53601,0.1281,34.2524,12.653
AN2015_4,110,2015,10,7,286.35464,76.3,303.53601,0.1281,34.2524,12.653
AN2015_4,110,2015,10,7,286.35464,76.3,40.342,-0.5894,33.1866,6.477
AN2015_4,110,2015,10,7,286.35464,76.3,40.342,-0.5894,33.1866,6.477
AN2015_4,110,2015,10,7,286.35464,76.3,404.98401,-0.0875,34.405,12.177
AN2015_4,110,2015,10,7,286.35464,76.3,404.98401,-0.0875,34.405,12.177
AN2015_4,110,2015,10,7,286.35464,76.3,50.127,-0.7194,33.344,7.306
AN2015_4,110,2015,10,7,286.35464,76.3,50.127,-0.7194,33.344,7.306
AN2015_4,110,2015,10,7,286.35464,76.3,505.88199,-0.0749,34.4322,12.052
AN2015_4,110,2015,10,7,286.35464,76.3,505.88199,-0.0749,34.4322,12.052
AN2015_4,110,2015,10,7,286.35464,76.3,525.578,-0.074,34.4322,12.064
AN2015_4,110,2015,10,7,286.35464,76.3,525.578,-0.074,34.4322,12.064
AN2015_4,110,2015,10,7,286.35464,76.3,60.519,-0.7157,33.4624,7.808
AN2015_4,110,2015,10,7,286.35464,76.3,60.519,-0.7157,33.4624,7.808
AN2015_4,110,2015,10,7,286.35464,76.3,70.823,-0.6652,33.514,8.298
AN2015_4,110,2015,10,7,286.35464,76.3,70.823,-0.6652,33.514,8.298
AN2015_4,110,2015,10,7,286.35464,76.3,80.793,-0.6734,33.5533,8.631
AN2015_4,110,2015,10,7,286.35464,76.3,80.793,-0.6734,33.5533,8.631
AN2015_4,110,2015,10,7,286.35464,76.3,9.856,-1.176,31.69,1.681
AN2015_4,110,2015,10,7,286.35464,76.3,9.856,-1.176,31.69,1.681
AN2015_4,111,2015,10,7,286.79184,76.3046,10.224,-0.9704,32.212,2.174
AN2015_4,111,2015,10,7,286.79184,76.3046,10.224,-0.9704,32.212,2.174
AN2015_4,111,2015,10,7,286.79184,76.3046,101.185,-0.8382,33.6034,9.693
AN2015_4,111,2015,10,7,286.79184,76.3046,101.185,-0.8382,33.6034,9.693
AN2015_4,111,2015,10,7,286.79184,76.3046,126.401,-0.7085,33.7723,11.06
AN2015_4,111,2015,10,7,286.79184,76.3046,126.401,-0.7085,33.7723,11.06
AN2015_4,111,2015,10,7,286.79184,76.3046,151.233,-0.4788,33.9017,11.786
AN2015_4,111,2015,10,7,286.79184,76.3046,151.233,-0.4788,33.9017,11.786
AN2015_4,111,2015,10,7,286.79184,76.3046,176.46201,0.0895,34.0265,12.605
AN2015_4,111,2015,10,7,286.79184,76.3046,176.46201,0.0895,34.0265,12.605
AN2015_4,111,2015,10,7,286.79184,76.3046,2.696,-0.9551,32.2123,2.161
AN2015_4,111,2015,10,7,286.79184,76.3046,2.696,-0.9551,32.2123,2.161
AN2015_4,111,2015,10,7,286.79184,76.3046,20.006,-0.8714,32.2864,2.259
AN2015_4,111,2015,10,7,286.79184,76.3046,20.006,-0.8714,32.2864,2.259
AN2015_4,111,2015,10,7,286.79184,76.3046,202.05299,-0.1195,34.0768,12.216
AN2015_4,111,2015,10,7,286.79184,76.3046,202.05299,-0.1195,34.0768,12.216
AN2015_4,111,2015,10,7,286.79184,76.3046,252.66901,0.3206,34.2184,12.976
AN2015_4,111,2015,10,7,286.79184,76.3046,252.66901,0.3206,34.2184,12.976
AN2015_4,111,2015,10,7,286.79184,76.3046,30.355,-0.5395,32.5244,3.038
AN2015_4,111,2015,10,7,286.79184,76.3046,30.355,-0.5395,32.5244,3.038
AN2015_4,111,2015,10,7,286.79184,76.3046,303.366,0.168,34.2832,12.665
AN2015_4,111,2015,10,7,286.79184,76.3046,303.366,0.168,34.2832,12.665
AN2015_4,111,2015,10,7,286.79184,76.3046,40.459,-0.3938,32.9277,4.854
AN2015_4,111,2015,10,7,286.79184,76.3046,40.459,-0.3938,32.9277,4.854
AN2015_4,111,2015,10,7,286.79184,76.3046,404.53,-0.0717,34.3834,11.983
AN2015_4,111,2015,10,7,286.79184,76.3046,404.53,-0.0717,34.3834,11.983
AN2015_4,111,2015,10,7,286.79184,76.3046,50.544,-0.5186,33.1899,6.25
AN2015_4,111,2015,10,7,286.79184,76.3046,50.544,-0.5186,33.1899,6.25
AN2015_4,111,2015,10,7,286.79184,76.3046,505.871,-0.0776,34.4254,12.005
AN2015_4,111,2015,10,7,286.79184,76.3046,505.871,-0.0776,34.4254,12.005
AN2015_4,111,2015,10,7,286.79184,76.3046,589.37598,-0.0715,34.431,11.878
AN2015_4,111,2015,10,7,286.79184,76.3046,589.37598,-0.0715,34.431,11.878
AN2015_4,111,2015,10,7,286.79184,76.3046,60.668,-0.7209,33.3252,6.801
AN2015_4,111,2015,10,7,286.79184,76.3046,60.668,-0.7209,33.3252,6.801
AN2015_4,111,2015,10,7,286.79184,76.3046,71.141,-0.8084,33.4181,7.611
